indice_desenvolvimento_cidade,horas_formacao,anos_exp_num,genero_enc,experiencia_relevante_enc,inscricao_universidade_enc,nivel_educacao_enc,area_formacao_enc,tipo_empresa_enc,dimensao_empresa_enc,anos_desde_ultimo_emprego_enc,real,previsto_lr,previsto_arvore,previsto_rf,previsto_rf_opt
0.698,68,13.0,2,0,3,4,1,0,7,0,0,1,1,1,1
0.899,69,5.0,1,0,1,4,1,1,3,2,0,0,0,0,0
0.92,11,7.0,2,0,3,4,1,6,1,1,0,0,0,0,0
0.92,47,2.0,2,1,1,3,2,0,7,0,1,0,0,0,0
0.624,12,9.0,2,1,3,4,1,1,3,0,0,1,1,1,1
0.92,35,20.0,2,1,3,5,4,2,1,3,0,0,0,0,0
0.91,89,21.0,2,0,3,4,1,5,8,5,0,0,0,0,0
0.866,44,6.0,0,0,3,5,1,1,1,1,0,0,0,0,0
0.74,38,14.0,2,1,3,4,1,0,7,2,0,1,1,1,1
0.6890000000000001,9,10.0,2,0,0,5,1,1,6,0,0,0,1,0,0
0.92,54,9.0,0,0,0,5,1,1,0,0,0,0,0,0,0
0.743,108,2.0,0,0,0,3,2,1,1,4,0,0,0,0,0
0.949,45,11.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.923,190,1.0,2,0,1,3,2,1,4,0,0,0,0,0,0
0.92,224,3.0,2,1,0,4,1,4,4,0,0,0,0,0,0
0.91,48,8.0,3,1,0,4,4,0,7,0,0,1,1,1,1
0.92,96,21.0,2,0,3,5,1,0,7,5,0,0,0,1,1
0.92,40,15.0,2,0,3,4,1,1,1,5,0,0,0,0,0
0.92,165,21.0,2,1,3,4,1,0,7,5,1,1,1,1,1
0.898,146,21.0,0,0,3,4,1,1,4,5,0,0,0,0,0
0.92,150,14.0,2,0,3,4,1,1,2,3,0,0,0,0,0
0.855,102,14.0,2,0,3,5,1,4,4,1,0,0,0,0,0
0.92,135,21.0,2,0,3,5,5,1,4,5,0,0,0,0,0
0.624,103,5.0,2,0,3,4,1,6,1,0,1,1,1,1,1
0.5579999999999999,46,2.0,0,1,0,4,1,1,7,6,0,1,1,1,1
0.92,6,6.0,1,0,3,4,1,1,3,0,0,0,0,0,0
0.92,8,8.0,0,0,3,4,1,1,4,1,0,0,0,0,0
0.939,160,21.0,2,0,3,4,1,1,4,1,0,0,0,0,0
0.92,61,10.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.91,95,21.0,2,0,3,4,5,1,1,3,0,0,0,0,0
0.92,161,11.0,2,1,3,4,0,2,5,5,0,0,0,0,0
0.92,152,16.0,0,0,1,4,1,2,2,0,0,0,0,0,0
0.769,28,10.0,2,0,3,5,1,1,6,1,0,0,0,0,0
0.924,11,21.0,0,0,3,5,3,0,7,5,0,0,1,1,0
0.926,14,10.0,2,0,3,4,1,6,0,1,0,0,0,0,0
0.7959999999999999,54,8.0,0,0,3,4,1,1,3,1,0,0,0,1,1
0.91,15,6.0,2,0,3,5,1,0,7,3,0,1,0,0,0
0.843,130,9.0,0,0,3,4,1,2,1,0,0,0,0,1,1
0.527,96,4.0,2,0,3,5,1,6,1,0,1,1,1,1,1
0.92,33,21.0,2,0,3,5,1,1,3,5,1,0,0,0,0
0.855,20,2.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.92,70,21.0,2,1,3,4,1,0,7,1,0,1,1,1,1
0.698,47,3.0,2,0,3,4,1,0,7,0,1,1,1,1,1
0.92,19,21.0,1,0,3,4,1,1,2,5,0,0,0,0,0
0.92,64,15.0,2,0,3,5,1,1,6,1,0,0,0,0,0
0.624,6,9.0,2,0,3,4,1,5,0,0,1,0,1,1,1
0.843,123,6.0,2,0,3,4,1,1,5,5,0,0,0,0,0
0.91,4,14.0,2,0,3,4,1,0,4,5,0,0,1,0,0
0.743,78,7.0,2,1,3,0,2,1,7,6,1,0,0,0,0
0.836,47,10.0,2,0,1,4,1,1,2,1,0,0,0,0,0
0.92,106,8.0,2,0,3,4,1,1,1,5,0,0,0,0,0
0.926,24,14.0,2,1,3,4,4,0,7,0,1,0,0,0,0
0.923,24,21.0,0,1,3,5,4,0,7,5,1,0,1,1,0
0.624,40,2.0,2,1,0,4,1,0,7,6,0,1,1,1,1
0.698,308,13.0,2,0,3,4,1,6,8,0,1,0,0,0,0
0.915,19,21.0,2,1,3,4,1,1,0,1,0,0,0,0,0
0.91,86,4.0,2,1,0,4,1,0,7,6,0,1,1,1,1
0.624,50,1.0,0,0,3,4,1,1,4,0,1,1,1,1,1
0.92,13,3.0,1,0,3,4,4,1,8,2,0,0,0,0,0
0.92,23,3.0,2,0,0,3,2,1,3,0,0,0,0,0,0
0.92,182,15.0,2,1,3,4,1,6,1,0,0,0,0,0,0
0.556,69,2.0,2,0,1,5,1,1,3,0,1,1,1,1,1
0.926,96,13.0,2,0,3,5,1,0,1,1,0,0,0,0,0
0.624,131,2.0,2,0,3,4,1,1,8,0,0,1,1,1,1
0.8270000000000001,50,17.0,2,0,3,3,2,1,2,0,0,0,0,0,0
0.624,66,9.0,0,1,3,4,1,1,0,6,1,0,1,1,1
0.92,96,21.0,2,0,3,4,1,0,7,2,0,0,1,1,1
0.698,10,2.0,2,0,3,4,1,1,7,0,1,1,0,0,0
0.92,45,21.0,2,0,3,4,1,2,4,2,0,0,0,0,0
0.92,60,10.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.92,25,1.0,2,1,3,0,2,0,7,6,0,0,0,0,0
0.925,11,14.0,0,0,3,4,1,0,7,0,1,0,1,1,1
0.926,47,21.0,0,0,3,5,1,0,7,0,0,0,0,0,0
0.926,32,21.0,0,0,3,5,1,1,5,4,0,0,0,0,0
0.624,156,4.0,0,1,0,4,1,1,0,0,1,0,1,1,1
0.754,152,15.0,2,0,3,3,2,0,7,0,1,0,0,0,0
0.895,232,7.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.924,163,7.0,2,0,3,5,4,1,8,0,0,0,0,0,0
0.698,17,11.0,0,0,3,5,1,1,1,0,0,0,0,0,0
0.92,28,21.0,2,0,3,5,1,1,4,0,0,0,0,0,0
0.698,6,7.0,2,1,0,3,2,1,7,6,0,1,0,0,0
0.624,24,1.0,2,0,0,4,1,1,8,0,0,1,1,1,1
0.926,61,10.0,2,0,3,4,1,1,4,1,0,0,0,0,0
0.92,54,16.0,0,1,3,4,1,0,7,5,1,1,1,1,1
0.92,262,7.0,2,0,3,4,1,1,2,5,0,0,0,0,0
0.855,35,10.0,0,0,3,4,1,1,3,1,0,0,0,0,0
0.624,160,4.0,0,1,0,4,1,0,7,4,0,1,1,1,1
0.903,77,5.0,0,0,0,4,2,1,4,1,1,1,0,0,0
0.92,9,6.0,1,0,3,5,4,4,3,0,0,0,0,0,0
0.878,100,5.0,2,0,3,4,1,1,4,2,0,0,0,0,0
0.92,37,6.0,2,0,3,4,3,1,8,0,0,0,0,0,0
0.624,244,4.0,0,0,0,4,1,5,4,0,1,0,1,1,1
0.92,142,4.0,1,0,3,4,1,4,7,1,0,1,0,0,0
0.926,17,4.0,2,1,0,4,1,1,3,0,0,0,0,0,0
0.897,12,11.0,2,0,3,5,1,1,4,1,0,0,0,0,0
0.624,7,2.0,0,1,3,0,2,0,7,6,1,1,1,1,1
0.92,80,21.0,2,1,3,5,1,1,8,3,0,0,0,0,0
0.92,22,4.0,0,1,0,4,1,1,3,0,0,0,0,0,0
0.855,11,8.0,2,0,0,4,1,1,4,0,1,0,0,0,0
0.624,154,6.0,1,1,3,4,1,1,8,0,1,1,1,1,1
0.939,332,19.0,2,0,3,5,1,1,3,0,0,0,0,0,0
0.698,31,6.0,2,1,0,4,1,0,7,0,0,1,1,1,1
0.804,13,20.0,2,0,3,5,1,1,0,0,0,0,0,0,0
0.92,75,19.0,2,0,3,5,4,0,0,2,1,0,1,0,0
0.767,32,13.0,0,0,0,4,1,1,1,0,0,0,0,1,1
0.738,82,3.0,2,1,0,4,1,0,7,6,0,1,1,1,1
0.743,56,4.0,2,1,0,3,2,0,7,0,0,1,0,0,1
0.92,46,3.0,1,0,3,4,4,4,4,1,0,0,0,0,0
0.895,39,17.0,2,0,3,4,1,1,2,5,0,0,0,0,0
0.92,22,9.0,2,0,3,5,1,1,0,0,0,0,0,0,0
0.92,212,14.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.848,91,2.0,2,0,0,3,2,1,1,0,0,0,0,0,0
0.92,51,15.0,1,1,3,5,1,1,4,0,0,0,0,0,0
0.624,4,8.0,2,0,3,5,1,1,3,0,1,0,1,1,1
0.698,17,14.0,2,0,3,4,1,0,7,5,1,1,1,1,1
0.884,46,4.0,0,0,0,2,2,5,4,0,0,0,0,0,0
0.92,29,21.0,2,0,3,4,1,1,6,5,0,0,0,0,0
0.913,12,21.0,2,0,3,4,4,1,4,5,0,0,0,0,0
0.8270000000000001,94,5.0,2,0,1,4,1,2,1,0,0,0,0,1,1
0.743,157,21.0,2,0,3,5,1,1,3,2,0,0,0,0,0
0.92,100,10.0,1,0,3,4,1,1,1,5,0,0,0,0,0
0.92,118,6.0,2,0,0,3,2,0,7,0,1,0,0,1,0
0.701,108,2.0,2,1,0,4,1,0,7,0,0,1,1,1,1
0.855,33,21.0,2,0,3,5,1,0,7,1,0,0,0,0,0
0.939,42,4.0,2,0,3,3,2,4,3,1,0,0,0,0,0
0.884,140,7.0,2,0,3,4,1,0,5,1,0,0,1,1,1
0.8959999999999999,34,16.0,2,0,3,5,1,2,4,1,0,0,0,0,0
0.624,81,10.0,2,0,3,4,3,0,7,5,1,1,1,1,1
0.92,7,19.0,2,0,1,4,1,6,4,0,1,0,0,0,0
0.897,32,3.0,2,1,0,5,1,0,7,0,1,0,0,1,1
0.926,214,4.0,1,0,1,4,1,6,0,1,0,0,0,0,0
0.92,13,5.0,2,1,1,4,1,1,7,6,0,1,0,0,0
0.92,28,21.0,2,0,3,4,1,1,3,5,0,0,0,0,0
0.865,156,21.0,2,0,3,3,2,1,4,6,0,0,0,0,0
0.855,19,15.0,0,0,0,5,1,1,1,6,0,0,0,0,0
0.92,38,4.0,2,1,0,4,1,0,7,0,0,1,1,1,1
0.738,29,14.0,2,0,3,4,1,1,2,1,1,0,0,0,0
0.939,124,17.0,2,0,3,5,6,1,1,0,0,0,0,0,0
0.698,23,9.0,0,1,0,3,2,0,7,1,1,1,0,1,1
0.624,128,1.0,2,0,3,4,1,2,2,6,1,1,1,1,1
0.92,10,21.0,2,0,3,5,1,1,3,3,0,0,0,0,0
0.92,62,12.0,2,0,3,4,1,1,6,3,0,0,0,0,0
0.91,29,5.0,2,0,3,4,5,1,4,0,0,0,0,0,0
0.92,48,21.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.698,122,13.0,2,0,3,5,1,1,4,5,1,0,0,0,0
0.8270000000000001,107,2.0,2,0,2,4,5,0,0,6,0,0,1,0,0
0.579,60,3.0,2,0,3,5,1,1,1,2,0,1,1,1,1
0.91,51,11.0,2,0,3,4,1,1,3,5,1,0,0,0,0
0.55,78,5.0,2,0,3,4,1,0,7,0,1,1,1,1,1
0.926,284,9.0,2,1,0,4,1,0,7,0,0,0,0,0,0
0.92,32,21.0,2,1,3,4,1,0,7,1,0,1,1,1,1
0.754,18,13.0,2,1,3,4,1,0,7,0,1,1,1,1,1
0.527,29,9.0,0,0,3,5,1,0,7,6,1,1,1,1,1
0.915,14,3.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.682,62,9.0,2,1,2,3,2,0,7,6,0,1,1,0,0
0.55,117,7.0,2,0,3,4,1,1,1,1,1,1,1,1,1
0.725,27,8.0,0,1,0,5,1,0,7,0,0,1,1,1,1
0.5579999999999999,100,6.0,2,1,0,4,1,0,7,0,1,1,1,1,1
0.762,234,8.0,3,1,2,0,2,0,7,6,0,0,0,0,0
0.899,34,21.0,0,1,3,4,1,4,2,0,0,0,0,0,0
0.624,9,20.0,2,0,3,4,1,1,0,1,0,0,1,1,1
0.92,83,21.0,2,0,3,4,6,2,2,5,0,0,0,0,0
0.92,72,1.0,0,0,1,4,1,1,3,0,0,0,0,0,0
0.624,78,7.0,0,0,3,4,1,1,1,0,0,0,1,1,1
0.624,6,2.0,2,1,0,4,1,0,7,0,0,1,1,1,1
0.925,16,3.0,2,1,0,4,1,0,7,6,0,1,1,1,1
0.92,116,21.0,2,0,3,4,1,0,7,0,0,0,1,1,1
0.91,124,15.0,1,0,3,5,1,1,4,0,0,0,0,0,0
0.92,157,21.0,2,0,3,4,1,1,3,2,0,0,0,0,0
0.92,30,11.0,2,0,3,4,1,0,7,0,1,0,1,1,1
0.698,32,12.0,2,0,3,4,1,0,7,5,1,1,1,1,1
0.855,113,4.0,2,1,0,3,2,1,2,0,0,0,0,0,0
0.6890000000000001,106,3.0,2,0,3,4,1,1,1,0,0,0,1,1,1
0.856,162,12.0,1,0,3,5,1,6,4,0,0,0,0,0,0
0.624,196,9.0,2,0,3,4,1,1,7,0,0,1,1,1,1
0.92,23,4.0,0,0,3,5,4,1,5,1,0,0,0,0,0
0.92,52,1.0,0,1,0,4,1,0,7,0,1,1,1,1,1
0.92,18,3.0,0,0,3,4,5,1,8,1,1,0,0,0,0
0.91,84,1.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.762,16,8.0,2,0,3,4,1,1,3,0,0,0,0,1,1
0.92,22,21.0,2,1,3,1,1,1,1,0,0,0,0,0,0
0.698,57,3.0,2,0,3,4,1,0,7,2,0,1,1,1,1
0.698,3,11.0,2,0,3,4,1,1,8,5,0,1,0,0,0
0.8959999999999999,222,21.0,2,0,3,1,1,1,4,6,0,0,0,0,0
0.624,135,12.0,0,0,3,5,1,0,7,0,0,1,1,1,1
0.92,16,21.0,2,0,3,5,1,0,7,0,0,0,0,1,1
0.624,12,6.0,2,0,0,4,1,1,5,6,0,1,1,1,1
0.624,140,4.0,0,1,3,4,1,0,3,6,1,0,1,1,1
0.754,41,10.0,2,1,1,5,1,4,3,1,0,1,0,0,0
0.92,24,16.0,0,0,3,5,1,0,1,5,0,0,0,0,0
0.92,77,8.0,0,0,3,4,1,6,1,0,0,0,0,0,0
0.92,32,7.0,2,1,3,4,1,1,1,0,0,0,0,0,0
0.924,21,14.0,2,0,3,4,1,6,4,1,0,0,0,0,0
0.804,11,9.0,2,1,3,2,2,1,3,5,0,0,0,0,0
0.926,4,21.0,0,0,3,5,1,1,5,5,0,0,0,0,0
0.926,40,15.0,0,1,3,5,1,1,6,0,0,0,0,0,0
0.754,80,4.0,2,1,0,3,2,0,7,3,1,1,0,0,0
0.624,184,5.0,2,1,0,4,1,5,8,6,0,1,1,1,0
0.804,72,19.0,2,0,3,1,1,1,5,1,0,0,0,0,0
0.92,30,14.0,2,0,3,4,1,1,1,0,0,0,0,0,0
0.762,15,21.0,2,0,3,5,1,1,8,5,0,0,0,0,0
0.624,218,3.0,2,1,3,0,2,1,7,6,0,1,1,0,0
0.8270000000000001,16,21.0,2,0,3,4,1,1,6,5,0,0,0,0,0
0.6890000000000001,54,19.0,2,0,0,5,1,6,8,0,0,0,1,0,0
0.789,23,2.0,0,1,0,4,1,0,7,0,1,1,1,1,1
0.855,16,14.0,2,0,3,4,1,0,3,3,0,0,1,0,0
0.91,43,5.0,2,0,3,4,6,1,2,0,0,0,0,0,0
0.939,24,17.0,2,0,3,5,5,4,5,1,0,0,0,0,0
0.887,78,3.0,2,1,3,3,2,0,7,6,0,0,0,0,0
0.939,72,9.0,2,0,3,4,1,1,4,2,0,0,0,0,0
0.698,9,6.0,2,0,3,4,1,0,7,1,0,1,1,1,1
0.92,61,21.0,2,0,3,4,1,0,7,3,1,1,1,1,1
0.698,64,9.0,2,1,3,4,1,0,7,3,1,1,1,1,1
0.92,202,21.0,1,1,3,4,1,0,7,5,1,1,1,1,1
0.897,45,2.0,0,0,3,5,1,1,4,0,0,0,0,0,0
0.926,46,3.0,2,1,3,5,1,1,1,0,0,0,0,0,0
0.775,164,3.0,2,1,0,4,1,0,7,6,0,1,1,1,1
0.767,22,3.0,2,0,3,4,1,6,0,0,0,0,0,1,1
0.682,336,5.0,0,1,3,4,1,1,1,0,0,0,1,1,1
0.92,48,15.0,1,0,3,4,6,6,4,1,1,0,0,0,0
0.926,90,12.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.92,16,9.0,2,1,2,5,1,0,7,6,1,0,0,1,1
0.92,55,14.0,1,1,3,1,1,2,2,0,0,0,0,0,0
0.939,39,14.0,2,0,3,4,1,1,1,5,0,0,0,0,0
0.92,80,18.0,0,0,3,3,2,1,3,0,0,0,0,0,0
0.92,48,1.0,2,1,3,4,3,1,6,0,1,0,0,0,0
0.926,184,9.0,2,0,3,5,1,1,5,0,0,0,0,0,0
0.92,7,4.0,2,1,3,3,2,0,7,0,0,0,0,0,0
0.913,222,3.0,2,1,3,0,2,0,7,6,0,0,0,0,0
0.624,37,2.0,2,1,3,4,1,1,8,6,1,1,1,1,1
0.915,138,7.0,2,1,0,3,2,0,7,6,1,0,0,0,0
0.762,18,17.0,2,0,3,5,1,1,1,1,0,0,0,0,0
0.92,56,6.0,2,1,0,4,1,4,3,5,1,0,0,0,0
0.91,23,21.0,2,0,3,5,1,1,8,5,0,0,0,0,0
0.92,80,5.0,2,0,1,5,1,1,3,3,0,0,0,0,0
0.884,134,6.0,2,0,3,4,1,1,5,0,1,0,0,0,0
0.624,76,8.0,2,0,3,4,1,1,3,5,1,1,1,1,1
0.899,19,5.0,2,0,3,4,1,6,0,0,0,0,0,0,0
0.92,99,4.0,2,0,3,5,1,0,7,0,0,0,0,1,1
0.855,12,6.0,2,0,3,4,1,1,0,2,0,0,0,0,0
0.92,143,2.0,2,0,2,4,1,2,1,0,0,0,1,0,0
0.89,6,2.0,2,1,0,5,4,0,7,0,0,0,1,1,1
0.897,132,10.0,2,0,0,4,1,5,0,1,0,0,0,0,0
0.91,60,21.0,2,0,3,4,1,1,0,5,0,0,0,0,0
0.913,163,10.0,2,0,3,4,1,1,4,5,0,0,0,0,0
0.7659999999999999,37,12.0,2,0,3,5,1,1,8,3,0,0,0,0,0
0.92,24,2.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.92,25,7.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.884,38,7.0,2,1,0,4,1,0,7,6,1,1,1,1,1
0.92,14,16.0,1,0,1,4,1,3,1,2,1,0,0,0,0
0.926,68,14.0,2,0,3,4,1,0,4,5,0,0,0,0,0
0.884,39,4.0,0,0,3,4,6,5,0,0,0,0,0,0,0
0.92,36,21.0,2,1,3,1,1,0,7,5,0,0,1,0,0
0.939,37,13.0,3,0,3,4,1,5,8,0,0,0,0,0,0
0.924,128,5.0,0,0,3,4,1,2,1,0,0,0,0,0,0
0.92,24,7.0,2,1,1,4,1,2,5,5,0,0,0,0,0
0.579,30,7.0,2,0,3,5,1,1,4,0,1,1,1,1,1
0.92,127,21.0,2,0,3,4,5,3,4,0,0,0,0,0,0
0.624,45,2.0,0,0,0,5,6,0,7,0,1,1,1,1,1
0.92,130,21.0,0,0,3,4,1,4,3,1,0,0,0,0,0
0.925,4,2.0,0,1,0,4,1,2,1,0,0,0,0,0,0
0.893,114,5.0,2,0,3,0,2,1,0,0,0,0,0,0,0
0.836,85,15.0,2,0,3,4,1,6,4,0,0,0,0,0,0
0.722,324,8.0,2,0,3,4,1,0,7,0,0,1,1,1,1
0.91,278,3.0,0,1,3,2,2,0,7,6,0,0,0,0,0
0.92,27,9.0,2,0,3,4,1,1,1,5,0,0,0,0,0
0.55,2,4.0,1,0,3,4,1,1,0,0,0,0,1,1,1
0.92,26,21.0,2,0,3,4,1,0,7,5,1,0,1,1,1
0.926,82,12.0,2,0,3,5,1,1,2,0,0,0,0,0,0
0.855,89,21.0,2,0,3,5,1,1,1,1,0,0,0,0,0
0.92,50,21.0,2,0,2,4,1,0,7,5,1,0,1,1,1
0.92,128,9.0,0,0,3,4,1,1,3,0,0,0,0,0,0
0.92,39,14.0,2,0,3,4,1,1,4,1,0,0,0,0,0
0.92,46,21.0,2,0,3,5,4,6,4,2,0,0,0,0,0
0.624,14,5.0,0,1,0,4,1,1,2,5,1,1,1,1,1
0.91,58,2.0,0,1,0,4,1,1,3,6,0,0,0,0,0
0.92,67,10.0,0,1,3,4,4,0,7,1,1,1,1,1,1
0.92,118,15.0,3,1,1,4,1,1,7,6,0,1,0,0,0
0.92,133,21.0,2,0,3,4,0,1,7,5,0,0,0,0,0
0.74,242,10.0,0,0,3,4,1,1,2,5,0,0,0,1,1
0.64,176,11.0,0,0,3,4,1,6,1,1,0,0,1,1,1
0.762,65,9.0,0,0,3,4,1,0,7,0,1,1,1,1,1
0.893,13,17.0,2,0,3,5,1,2,2,0,0,0,0,0,0
0.878,36,20.0,2,0,3,0,2,1,6,5,0,0,0,0,0
0.884,81,7.0,2,0,3,4,1,6,4,0,0,0,0,0,0
0.762,51,12.0,2,1,3,4,4,4,3,5,0,1,0,0,0
0.89,28,8.0,0,1,0,4,1,0,7,1,0,1,1,1,1
0.527,19,9.0,0,1,0,4,1,0,7,0,1,1,1,1,1
0.92,16,2.0,1,0,3,4,0,0,7,0,1,0,1,1,1
0.923,54,11.0,1,0,3,1,1,1,6,0,0,0,0,0,0
0.624,21,4.0,2,0,3,4,1,6,8,0,0,1,1,1,1
0.6890000000000001,13,6.0,0,1,1,4,1,0,7,1,1,1,1,1,1
0.923,26,21.0,2,0,3,5,1,1,1,1,0,0,0,0,0
0.91,92,5.0,1,0,3,5,1,1,3,0,0,0,0,0,0
0.91,106,2.0,0,1,3,4,1,0,4,0,0,0,1,0,0
0.624,118,6.0,2,0,0,4,1,1,0,6,0,0,1,1,1
0.92,109,7.0,2,1,3,4,1,0,7,5,1,1,1,1,1
0.6890000000000001,100,2.0,0,0,3,3,2,0,7,1,0,1,1,1,1
0.6659999999999999,14,2.0,2,0,1,4,4,1,1,1,1,1,1,1,1
0.624,19,12.0,0,0,3,5,1,0,7,4,0,1,1,1,1
0.897,72,6.0,1,1,3,5,1,4,5,3,0,0,0,0,0
0.624,13,8.0,2,0,3,5,1,1,2,1,0,1,1,1,1
0.624,106,3.0,0,1,0,4,1,1,7,6,1,1,1,1,1
0.92,31,21.0,0,0,3,4,1,3,0,5,0,0,0,0,0
0.836,36,2.0,2,0,3,5,4,1,1,0,0,0,0,0,0
0.923,260,6.0,0,0,3,4,1,1,8,0,0,0,0,0,0
0.624,78,4.0,2,1,0,3,2,0,7,6,1,1,1,1,1
0.893,33,12.0,2,0,3,4,1,1,1,5,0,0,0,0,0
0.923,96,16.0,2,0,3,5,1,1,4,0,0,0,0,0,0
0.789,139,5.0,0,1,3,4,1,0,7,6,1,1,1,1,1
0.493,15,6.0,2,0,3,4,1,2,4,0,1,1,1,1,1
0.897,75,21.0,2,0,3,5,1,1,8,5,0,0,0,0,0
0.92,232,7.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.92,9,5.0,2,0,3,4,1,1,3,0,0,0,0,0,0
0.8270000000000001,16,21.0,2,0,3,4,2,1,0,2,0,1,0,0,0
0.893,17,21.0,2,0,3,5,1,1,4,0,0,0,0,0,0
0.897,30,5.0,2,0,3,4,1,6,8,2,0,0,0,0,0
0.91,152,21.0,2,0,3,4,1,0,7,1,1,0,1,1,1
0.92,10,9.0,2,1,3,2,2,0,7,6,0,0,0,0,0
0.92,99,7.0,0,0,3,4,1,6,5,1,0,0,0,0,0
0.55,36,4.0,0,0,3,4,1,0,7,0,1,1,1,1,1
0.624,164,10.0,1,0,3,5,1,0,7,0,0,1,1,1,1
0.624,31,1.0,2,0,3,4,1,1,8,0,1,1,1,1,1
0.897,61,4.0,0,1,0,4,1,0,7,6,0,1,1,1,1
0.878,72,16.0,2,0,3,4,1,1,3,2,0,0,0,0,0
0.926,15,9.0,2,0,3,5,1,1,2,0,0,0,0,0,0
0.804,17,8.0,0,0,1,4,1,1,0,0,0,0,0,1,1
0.913,222,4.0,2,0,3,4,1,1,4,0,0,0,0,0,0
0.624,102,2.0,2,0,0,4,1,1,8,0,1,0,1,1,1
0.624,166,10.0,2,0,3,4,1,1,3,5,1,1,1,1,1
0.698,48,9.0,2,0,3,5,1,1,1,1,0,0,0,0,0
0.92,38,4.0,0,1,0,4,1,0,7,6,1,0,1,1,1
0.579,62,5.0,0,0,0,4,1,1,4,0,0,0,1,1,1
0.624,58,6.0,2,0,3,4,1,6,0,0,1,0,1,1,1
0.91,66,2.0,2,1,0,3,2,0,1,0,0,0,0,0,0
0.8959999999999999,29,9.0,2,0,3,4,1,1,4,5,1,0,0,0,0
0.479,316,1.0,0,1,3,0,2,0,7,6,1,1,1,0,0
0.91,25,21.0,2,0,3,4,1,1,4,3,0,0,0,0,0
0.939,28,15.0,0,0,0,4,1,1,1,5,0,0,0,0,0
0.926,2,21.0,0,0,3,3,2,1,4,4,0,0,0,0,0
0.926,37,3.0,1,1,0,3,2,0,7,0,0,0,0,0,0
0.92,174,9.0,2,0,3,5,1,1,3,0,0,0,0,0,0
0.55,24,5.0,2,0,3,4,1,1,4,0,1,1,1,1,1
0.91,12,9.0,2,1,0,3,2,0,7,6,0,0,0,0,0
0.693,109,11.0,2,0,0,4,1,1,0,1,0,0,1,1,0
0.624,136,11.0,2,0,3,4,1,1,0,0,0,0,1,1,1
0.92,33,8.0,0,0,3,5,1,1,3,0,0,0,0,0,0
0.624,91,8.0,0,0,3,4,1,1,3,4,0,1,1,1,1
0.624,60,6.0,2,0,0,4,1,1,4,2,0,1,1,1,1
0.925,13,1.0,0,1,3,5,4,0,5,6,0,0,1,0,0
0.897,24,1.0,2,1,2,0,2,0,7,6,0,0,0,0,0
0.91,61,17.0,2,0,0,4,1,1,3,3,0,0,0,0,0
0.55,25,4.0,1,1,0,4,1,0,7,6,0,1,1,1,1
0.762,44,4.0,2,1,2,4,1,0,7,0,1,1,1,1,1
0.624,30,9.0,2,0,3,5,1,1,1,0,1,0,1,1,1
0.92,31,21.0,1,0,3,1,1,4,3,3,0,0,0,0,0
0.939,8,15.0,2,0,3,4,1,0,7,0,0,0,0,0,0
0.843,50,18.0,2,0,1,4,1,1,3,0,0,0,0,0,0
0.92,24,6.0,0,0,3,4,1,6,4,0,0,0,0,0,0
0.7659999999999999,210,11.0,0,0,1,4,1,1,1,1,0,0,0,1,1
0.92,206,10.0,2,0,3,4,1,5,0,1,0,0,0,0,0
0.804,88,4.0,2,0,3,4,1,0,7,0,0,1,1,1,1
0.92,54,12.0,1,0,3,4,1,1,6,3,0,0,0,0,0
0.92,30,9.0,0,1,3,4,1,0,7,0,0,1,1,1,1
0.624,280,3.0,0,1,0,3,2,0,7,6,1,0,1,1,1
0.92,55,21.0,2,0,3,4,1,0,5,1,0,0,1,1,1
0.92,36,21.0,2,0,0,4,3,1,8,0,0,0,0,0,0
0.92,60,5.0,2,1,0,3,2,0,7,0,0,0,0,0,0
0.624,6,6.0,1,0,0,4,1,0,7,0,0,1,1,1,1
0.939,13,5.0,0,0,3,4,4,1,4,0,0,0,0,0,0
0.624,160,5.0,2,1,3,4,1,1,1,0,0,1,1,1,1
0.903,92,21.0,0,1,3,1,1,1,2,5,0,0,0,0,0
0.624,15,4.0,2,0,3,4,1,0,7,1,1,1,1,1,1
0.693,4,7.0,2,0,3,4,1,1,8,2,0,1,1,0,0
0.899,46,5.0,0,0,1,4,1,4,4,5,0,0,0,0,0
0.92,48,2.0,2,1,0,4,1,1,4,0,0,0,0,0,0
0.682,23,3.0,0,1,0,4,1,0,7,6,0,1,1,1,1
0.762,172,21.0,2,0,3,4,5,1,8,6,0,0,0,0,0
0.725,18,9.0,0,0,3,5,1,1,2,1,0,0,0,0,0
0.624,54,1.0,0,1,1,5,1,4,8,4,0,1,1,1,1
0.624,23,9.0,2,0,0,4,1,0,7,5,0,1,1,1,1
